against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
1.0,2.0,1.0,1.0,0.5,1.0662450066577895,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0,69,5120,70,534,45.0,Fox,72,1059860,1.5,75,Mahoxyマフォクシー,Delphox,88.1,114,100,104,2,11,39.0,6,0
1.0,1.0,0.9797101449275363,2.0,1.0,1.0,0.5,1.1957390146471372,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,56,5120,70,314,45.0,Bubble Frog,40,1059860,0.3,41,Keromatsuケロマツ,Froakie,88.1,62,44,71,3,0,7.0,6,0
1.0,1.0,1.0,2.0,1.0,1.0662450066577895,0.5,1.0,0.9820239680426098,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,63,5120,70,405,45.0,Bubble Frog,52,1059860,0.6,54,Gekogashiraゲコガシラ,Frogadier,88.1,83,56,97,3,0,10.9,6,0
2.0,0.5,1.0,2.0,1.0513117283950617,2.0,1.1474700399467377,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,145,5120,70,640,45.0,Ninja,67,1059860,1.5,72,Gekkougaゲッコウガ,Greninja,88.1,153,71,132,3,4,40.0,6,0
1.0,1.0,0.9797101449275363,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36,3840,70,237,255.0,Digging,38,1000000,0.4,38,Horubeeホルビー,Bunnelby,50.0,32,36,57,5,0,5.0,6,0
1.0,1.0,1.0,0.0,1.0,1.0662450066577895,1.1474700399467377,1.0,0.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,56,3840,70,423,127.0,Digging,77,1000000,1.0,85,Horudoホルード,Diggersby,50.0,50,77,78,5,7,42.4,6,0
0.5,1.0,1.0,2.0,1.0513117283950617,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,50,3840,70,278,255.0,Tiny Robin,43,1059860,0.3,45,Yayakomaヤヤコマ,Fletchling,50.0,40,38,62,5,3,1.7,6,0
0.25,1.0,1.0,2.0,1.0513117283950617,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,73,3840,70,382,120.0,Ember,55,1059860,0.7,62,Hinoyakomaヒノヤコマ,Fletchinder,50.0,56,52,84,2,3,16.0,6,0
0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,81,3840,70,499,45.0,Scorching,71,1059860,1.2,78,Fiarrowファイアロー,Talonflame,50.0,74,69,126,2,3,24.5,6,0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,35,3840,70,200,255.0,Scatterdust,40,1000000,0.3,38,Kofukimushiコフキムシ,Scatterbug,50.0,27,25,35,4,0,2.5,6,0
1.0,1.0,1.0,1.0,1.0,0.5,1.1474700399467377,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,22,3840,70,213,120.0,Scatterdust,60,1000000,0.3,45,Kofuuraiコフーライ,Spewpa,50.0,27,30,29,4,0,8.4,6,0
0.5,1.0,1.0,1.0753968253968254,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,52,3840,70,411,45.0,Scale,50,1000000,1.2,80,Viviyonビビヨン,Vivillon,50.0,90,50,89,4,3,17.0,6,0
0.5,1.0568350668647846,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,50,5120,70,369,220.0,Lion Cub,58,1059860,0.6,62,Shishikoシシコ,Litleo,11.2,73,54,72,2,19,13.5,6,0
0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,68,5120,70,507,65.0,Royal,72,1059860,1.5,86,Kaenjishiカエンジシ,Pyroar,11.2,109,66,106,2,19,81.5,6,0
0.5,0.5,0.9797101449275363,1.0,1.0513117283950617,0.5,1.1474700399467377,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,38,5120,70,303,225.0,Single Bloom,39,1000000,0.1,44,Flabebeフラベベ,Flabébé,0.0,61,79,42,9,0,0.1,6,0
0.5,0.5,0.0,1.0753968253968254,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65,5120,70,551,120.0,Fairy,67,1000000,0.2,74,Floetteフラエッテ,Floette,0.0,125,128,92,9,0,0.9,6,0
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,0.9820239680426098,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65,5120,70,552,45.0,Garden,68,1000000,1.1,78,Florgesフラージェス,Florges,0.0,112,154,75,9,0,10.0,6,0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,65,5120,70,350,200.0,Mount,48,1000000,0.9,66,Meecleメェークル,Skiddo,50.0,62,57,52,1,0,31.0,6,0
2.0,1.0568350668647846,1.0,1.0753968253968254,1.0,1.0,2.0,1.1957390146471372,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100,5120,70,531,45.0,Mount,62,1000000,1.7,123,Gogoatゴーゴート,Gogoat,50.0,97,81,68,1,0,91.0,6,0
0.5,1.0568350668647846,1.0,1.0,2.0,1.0,1.1474700399467377,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,82,6400,70,348,220.0,Playful,62,1000000,0.6,67,Yanchamヤンチャム,Pancham,50.0,46,48,43,10,0,8.0,6,0
1.0,0.25,1.0,1.0,1.0513117283950617,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,124,6400,70,495,65.0,Daunting,78,1000000,2.1,95,Gorondaゴロンダ,Pangoro,50.0,69,71,58,10,4,136.0,6,0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80,5120,70,472,160.0,Poodle,60,1000000,1.2,75,Trimmienトリミアン,Furfrou,50.0,65,90,102,5,0,28.0,6,0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,48,5120,70,355,190.0,Restraint,54,1000000,0.3,62,Nyasperニャスパー,Espurr,50.0,63,60,68,11,0,3.5,6,0
2.0,2.0,0.9797101449275363,1.0,1.0,1.0662450066577895,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,48,5120,70,466,75.0,Constraint,76,1000000,0.6,74,Nyaonixニャオニクス,Meowstic,50.0,83,81,104,11,0,8.5,6,0
0.25,2.0,0.9797101449275363,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,80,5120,70,325,180.0,Sword,100,1000000,0.8,45,Hitotsukiヒトツキ,Honedge,50.0,35,37,28,17,17,2.0,6,0
0.25,2.0,0.5,1.0753968253968254,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,110,5120,70,448,90.0,Sword,150,1000000,0.8,59,Nidangillニダンギル,Doublade,50.0,45,49,35,17,17,4.5,6,0
0.25,2.0,0.9797101449275363,1.0753968253968254,1.0513117283950617,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,150,5120,70,520,45.0,Royal Sword,50,1000000,1.7,60,Gillgardギルガルド,Aegislash,50.0,150,50,60,17,17,53.0,6,0
0.9975795297372061,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,52,5120,70,341,200.0,Perfume,60,1000000,0.2,78,Shushupuシュシュプ,Spritzee,50.0,63,65,23,9,0,0.5,6,0
0.5,1.0568350668647846,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,72,5120,70,462,140.0,Fragrance,72,1000000,0.8,101,Frefuwanフレフワン,Aromatisse,50.0,99,89,29,9,0,15.5,6,0
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,48,5120,70,341,200.0,Cotton Candy,66,1000000,0.4,62,Peroppafuペロッパフ,Swirlix,50.0,59,57,49,9,0,3.5,6,0
0.5,0.5,0.9797101449275363,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,80,5120,70,480,140.0,Meringue,86,1000000,0.8,82,Peroreamペロリーム,Slurpuff,50.0,85,75,72,9,0,5.0,6,0
4.0,1.0,1.0,1.0,1.0513117283950617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,54,5120,70,288,190.0,Revolving,53,1000000,0.4,53,Maaiikaマーイーカ,Inkay,50.0,37,46,45,16,11,3.5,6,0
4.0,1.0,1.0,1.0,2.0,1.0,1.1474700399467377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,92,5120,70,482,80.0,Overturning,88,1000000,1.5,86,Calamaneroカラマネロ,Malamar,50.0,68,75,73,16,11,47.0,6,0
1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,52,5120,70,306,120.0,Two-Handed,67,1000000,0.5,42,Kameteteカメテテ,Binacle,50.0,39,56,50,12,15,31.0,6,0
1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,105,5120,70,500,45.0,Collective,115,1000000,1.3,72,Gamenodesガメノデス,Barbaracle,50.0,54,86,68,12,15,96.0,6,0
0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,60,5120,70,320,225.0,Mock Kelp,60,1000000,0.5,50,Kuzumoクズモー,Skrelp,50.0,60,60,30,6,15,7.3,6,0
0.5,1.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,0.25,2.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,75,5120,70,494,55.0,Mock Kelp,90,1000000,1.8,65,Dramidoroドラミドロ,Dragalge,50.0,97,123,44,6,16,81.5,6,0
1.0,1.0568350668647846,1.0,2.0,1.0513117283950617,1.0,1.1474700399467377,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,53,3840,70,330,225.0,Water Gun,62,1250000,0.5,50,Udeppouウデッポウ,Clauncher,50.0,58,63,44,3,0,8.3,6,0
1.0,1.0,1.0,1.0753968253968254,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,73,3840,70,500,55.0,Howitzer,88,1250000,1.3,71,Blosterブロスター,Clawitzer,50.0,120,89,59,3,0,35.3,6,0
1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,38,5120,70,289,190.0,Generator,33,1000000,0.5,44,Erikiteruエリキテル,Helioptile,50.0,61,43,70,7,19,6.0,6,0
1.0,1.0,1.0,0.5,1.0513117283950617,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,55,5120,70,481,75.0,Generator,52,1000000,1.0,62,Elezardエレザード,Heliolisk,50.0,109,94,109,7,19,21.0,6,0
0.9975795297372061,1.0,2.0,0.5,1.0513117283950617,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,89,7680,70,362,45.0,Royal Heir,77,1000000,0.8,58,Chigorasチゴラス,Tyrunt,88.1,45,45,48,12,16,26.0,6,0
1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,121,7680,70,521,45.0,Despot,119,1000000,2.5,82,Gachigorasガチゴラス,Tyrantrum,88.1,69,59,71,12,16,270.0,6,0
1.0,1.0568350668647846,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,59,7680,70,362,45.0,Tundra,50,1000000,1.3,77,Amarusアマルス,Amaura,88.1,67,63,46,12,6,25.2,6,0
1.0,1.0568350668647846,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,77,7680,70,521,45.0,Tundra,72,1000000,2.7,123,Amarurugaアマルルガ,Aurorus,88.1,99,92,58,12,6,225.0,6,0
0.5,1.0568350668647846,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65,8960,70,525,45.0,Intertwining,65,1000000,1.0,95,Nymphiaニンフィア,Sylveon,88.1,110,130,60,9,0,23.5,6,0
0.25,0.5,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,92,5120,70,500,100.0,Wrestling,75,1000000,0.8,78,Luchabullルチャブル,Hawlucha,50.0,74,63,118,10,3,21.5,6,0
0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,58,5120,70,431,180.0,Antenna,57,1000000,0.2,67,Dedenneデデンネ,Dedenne,50.0,81,67,101,7,8,2.2,6,0
0.5,0.5,0.0,1.0,1.0,1.0,0.5,1.1957390146471372,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,50,6400,70,500,60.0,Jewel,150,1250000,0.3,50,Melecieメレシー,Carbink,55.155761024181935,50,150,50,12,8,5.7,6,0
1.0,1.0568350668647846,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,50,10240,35,300,45.0,Soft Tissue,35,1250000,0.3,45,Numeraヌメラ,Goomy,50.0,55,75,40,15,0,2.8,6,0
1.0,1.0,2.0,0.5,1.0513117283950617,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,75,10240,35,452,45.0,Soft Tissue,53,1250000,0.8,68,Numeilヌメイル,Sliggoo,50.0,83,113,60,15,0,17.5,6,0
1.0,1.0568350668647846,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,100,10240,35,600,45.0,Dragon,70,1250000,2.0,90,Numelgonヌメルゴン,Goodra,50.0,110,150,80,15,0,150.5,6,0
0.25,0.5,0.0,1.0,0.5,1.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,80,5120,70,470,75.0,Key Ring,91,800000,0.2,57,Cleffyクレッフィ,Klefki,50.0,80,87,75,17,8,3.0,6,0
1.0,2.0,1.0,0.5,1.0513117283950617,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,70,5120,70,309,120.0,Stump,48,1000000,0.4,43,Bokureiボクレー,Phantump,50.0,50,60,38,13,9,7.0,6,0
1.0,1.0568350668647846,0.9797101449275363,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,110,5120,70,474,60.0,Elder Tree,76,1000000,1.5,85,Ohrotオーロット,Trevenant,50.0,65,82,56,13,9,71.0,6,0
1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,66,5120,70,335,120.0,Pumpkin,70,1000000,0.8,59,Bakecchaバケッチャ,Pumpkaboo,50.0,44,55,41,13,9,15.0,6,0
0.9975795297372061,2.0,0.9797101449275363,0.5,1.0,0.0,2.0,1.1957390146471372,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,100,5120,70,494,60.0,Pumpkin,122,1000000,1.7,85,Pumpjinパンプジン,Gourgeist,50.0,58,75,54,13,9,39.0,6,0
1.0,1.0,1.0,1.0753968253968254,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,69,5120,70,304,190.0,Ice Chunk,85,1000000,1.0,55,Kachikohruカチコール,Bergmite,50.0,32,35,28,14,0,99.5,6,0
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,117,5120,70,514,55.0,Iceberg,184,1000000,2.0,95,Crebaseクレベース,Avalugg,50.0,44,46,28,14,0,505.0,6,0
0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,30,5120,70,245,190.0,Sound Wave,35,1000000,0.5,40,Onbatオンバット,Noibat,50.0,45,40,55,18,16,8.0,6,0
0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,70,5120,70,535,45.0,Sound Wave,80,1000000,1.5,85,Onvernオンバーン,Noivern,50.0,97,80,123,18,16,85.0,6,0
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,131,30720,0,680,45.0,Life,95,1250000,3.0,126,Xerneasゼルネアス,Xerneas,55.155761024181935,131,98,99,9,0,215.0,6,1
1.0,0.5,0.9797101449275363,2.0,1.0513117283950617,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,131,30720,0,680,45.0,Destruction,95,1250000,5.8,126,Yveltalイベルタル,Yveltal,55.155761024181935,131,98,99,16,3,203.0,6,1
0.9975795297372061,1.0,2.0,0.0,1.0513117283950617,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,100,30720,0,708,3.0,Order,121,1250000,5.0,216,Zygarde (10% Forme)ジガルデ,Zygarde,55.155761024181935,91,95,85,15,7,284.6,6,1
0.5,0.5,0.0,1.0,1.0,1.0,1.1474700399467377,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,160,6400,70,700,3.0,Jewel,110,1250000,0.7,50,Diancieディアンシー,Diancie,55.155761024181935,160,110,110,12,8,8.8,6,1
1.0,4.0,0.9797101449275363,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,160,30720,100,680,3.0,Mischief (Confined)Djinnn (Unbound),60,1250000,1.163892445582586,80,Hoopa (imashimerareshi Hoopa)フーパ,Hoopa,55.155761024181935,170,130,80,11,17,61.37810499359791,6,1
0.9975795297372061,1.0,0.9797101449275363,2.0,0.5,1.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,110,30720,100,600,3.0,Steam,120,1250000,1.7,80,Volcanionボルケニオン,Volcanion,55.155761024181935,130,90,70,2,15,195.0,6,1
0.9975795297372061,1.0,1.0,1.0753968253968254,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,55,3840,70,320,45.0,Grass Quill,55,1059860,0.3,68,Mokurohモクロー,Rowlet,88.1,50,50,42,1,3,1.5,7,0
1.0,1.0568350668647846,0.9797101449275363,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,75,3840,70,420,45.0,Blade Quill,75,1059860,0.7,78,Fukuthrowフクスロー,Dartrix,88.1,70,70,52,1,3,16.0,7,0
1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,107,3840,70,530,45.0,Arrow Quill,75,1059860,1.6,78,Junaiperジュナイパー,Decidueye,88.1,100,100,70,1,17,36.6,7,0
0.5,1.0568350668647846,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,65,3840,70,320,45.0,Fire Cat,40,1059860,0.4,45,Nyabbyニャビー,Litten,88.1,60,40,70,2,0,4.3,7,0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,85,3840,70,420,45.0,Fire Cat,50,1059860,0.7,65,Nyaheatニャヒート,Torracat,88.1,80,50,90,2,0,25.0,7,0
1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.0,2.0,0.5,2.0,115,3840,70,530,45.0,Heel,90,1059860,1.8,95,Gaogaenガオガエン,Incineroar,88.1,80,90,60,2,4,83.0,7,0
1.0,1.0,1.0,2.0,1.0513117283950617,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,54,3840,70,320,45.0,Sea Lion,54,1059860,0.4,50,Ashimariアシマリ,Popplio,88.1,66,56,40,3,0,7.5,7,0
1.0,1.0568350668647846,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,69,3840,70,420,45.0,Pop Star,69,1059860,0.6,60,Osyamariオシャマリ,Brionne,88.1,91,81,50,3,0,17.5,7,0
0.5,1.0568350668647846,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,74,3840,70,530,45.0,Soloist,74,1059860,1.8,80,Ashireneアシレーヌ,Primarina,88.1,126,116,60,3,8,44.0,7,0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,75,3840,70,265,255.0,Woodpecker,30,1000000,0.3,35,Tsutsukeraツツケラ,Pikipek,50.0,30,30,65,5,3,1.2,7,0
0.5,1.0,1.0,1.0753968253968254,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,85,3840,70,355,120.0,Bugle Beak,50,1000000,0.6,55,Kerarappaケララッパ,Trumbeak,50.0,40,50,75,5,3,14.8,7,0
0.5,1.0568350668647846,0.9797101449275363,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,120,3840,70,485,45.0,Cannon,75,1000000,1.1,80,Dodekabashiドデカバシ,Toucannon,50.0,75,75,60,5,3,26.0,7,0
1.0,1.0,1.0,1.0,1.0513117283950617,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,3840,70,253,255.0,Loitering,30,1000000,0.4,48,Youngooseヤングース,Yungoos,50.0,30,30,45,5,0,6.0,7,0
1.0,1.0,1.0,1.0,1.0513117283950617,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110,3840,70,418,127.0,Stakeout,60,1000000,0.7,88,Dekagooseデカグース,Gumshoos,50.0,55,60,45,5,0,14.2,7,0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,62,3840,70,300,255.0,Larva,45,1000000,0.4,47,Agojimushiアゴジムシ,Grubbin,50.0,55,45,46,4,0,4.4,7,0
1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,82,3840,70,400,120.0,Battery,95,1000000,0.5,57,Dendimushiデンヂムシ,Charjabug,50.0,55,75,36,4,5,10.5,7,0
1.0,1.0,0.9797101449275363,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,70,3840,70,500,45.0,Stag Beetle,90,1000000,1.5,77,Kuwagannonクワガノン,Vikavolt,50.0,145,75,43,4,5,45.0,7,0
0.5,1.0568350668647846,0.9797101449275363,1.0,1.0513117283950617,1.0,1.0,2.0,0.9820239680426098,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,82,5120,70,338,225.0,Boxing,57,1000000,0.6,47,Makenkaniマケンカニ,Crabrawler,50.0,42,47,63,10,0,7.0,7,0
0.5,0.5,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,1.0,132,5120,70,478,60.0,Woolly Crab,77,1000000,1.7,97,Kekenkaniケケンカニ,Crabominable,50.0,62,67,43,10,6,180.0,7,0
0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.1957390146471372,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,70,5120,70,476,45.0,Dancing,70,1000000,0.6,75,Odoridori (pachipachi Style)オドリドリ,Oricorio,24.6,98,70,93,2,3,3.4,7,0
0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,45,5120,70,304,190.0,Bee Fly,40,1000000,0.1,40,Abulyアブリー,Cutiefly,50.0,55,40,84,4,8,0.2,7,0
0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,55,5120,70,464,75.0,Bee Fly,60,1000000,0.2,60,Aburibbonアブリボン,Ribombee,50.0,95,70,124,4,8,0.5,7,0
1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,65,3840,70,280,190.0,Puppy,40,1000000,0.5,45,Iwankoイワンコ,Rockruff,50.0,30,40,60,12,0,9.2,7,0
1.0,1.0,1.0,1.0,1.0513117283950617,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,115,3840,70,487,90.0,Wolf,75,1000000,1.163892445582586,85,Lugarugan (mahiru No Sugata)ルガルガン,Lycanroc,50.0,55,75,82,12,0,61.37810499359791,7,0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,140,3840,70,620,60.0,Small Fry,130,800000,0.2,45,Yowashi (tandoku No Sugata)ヨワシ,Wishiwashi,50.0,140,135,30,3,0,0.3,7,0
0.5,1.0,1.0,2.0,1.0513117283950617,0.5,1.1474700399467377,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,53,5120,70,305,190.0,Brutal Star,62,1000000,0.4,50,Hidoideヒドイデ,Mareanie,50.0,43,52,45,6,15,8.0,7,0
